academic_year,institution,provider_id,programme_title,area_of_study,mean,median,lower_quartile,upper_quartile,highest,score_range,raw_score_text,raw_row_json,raw_source_local_path,score_source_url,source_confidence
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma in Airline and Airport Services,Business and Management,14.8,,,,,,Areas of Study & Training: Business and Management | Programme: Higher Diploma in Airline and Airport Services | Minimum Score: 10 | Average Score: 14.8,"{""Areas of Study & Training"": ""Business and Management"", ""Average Score"": ""14.8"", ""Minimum Score"": ""10"", ""Programme"": ""Higher Diploma in Airline and Airport Services""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma in Aviation and Piloting,Business and Management,14.8,,,,,,Areas of Study & Training: Business and Management | Programme: Higher Diploma in Aviation and Piloting | Minimum Score: 10 | Average Score: 14.8,"{""Areas of Study & Training"": ""Business and Management"", ""Average Score"": ""14.8"", ""Minimum Score"": ""10"", ""Programme"": ""Higher Diploma in Aviation and Piloting""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma in Aviation Studies,Business and Management,14.8,,,,,,Areas of Study & Training: Business and Management | Programme: Higher Diploma in Aviation Studies | Minimum Score: 10 | Average Score: 14.8,"{""Areas of Study & Training"": ""Business and Management"", ""Average Score"": ""14.8"", ""Minimum Score"": ""10"", ""Programme"": ""Higher Diploma in Aviation Studies""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma in Business,Business and Management,14.8,,,,,,Areas of Study & Training: Business and Management | Programme: Higher Diploma in Business | Minimum Score: 10 | Average Score: 14.8,"{""Areas of Study & Training"": ""Business and Management"", ""Average Score"": ""14.8"", ""Minimum Score"": ""10"", ""Programme"": ""Higher Diploma in Business""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma in Global Supply Chain Management,Business and Management,14.8,,,,,,Areas of Study & Training: Business and Management | Programme: Higher Diploma in Global Supply Chain Management | Minimum Score: 10 | Average Score: 14.8,"{""Areas of Study & Training"": ""Business and Management"", ""Average Score"": ""14.8"", ""Minimum Score"": ""10"", ""Programme"": ""Higher Diploma in Global Supply Chain Management""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma in Marketing,Business and Management,14.8,,,,,,Areas of Study & Training: Business and Management | Programme: Higher Diploma in Marketing | Minimum Score: 10 | Average Score: 14.8,"{""Areas of Study & Training"": ""Business and Management"", ""Average Score"": ""14.8"", ""Minimum Score"": ""10"", ""Programme"": ""Higher Diploma in Marketing""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma in Public Relations and Corporate Communications,Business and Management,14.8,,,,,,Areas of Study & Training: Business and Management | Programme: Higher Diploma in Public Relations and Corporate Communications | Minimum Score: 10 | Average Score: 14.8,"{""Areas of Study & Training"": ""Business and Management"", ""Average Score"": ""14.8"", ""Minimum Score"": ""10"", ""Programme"": ""Higher Diploma in Public Relations and Corporate Communications""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma in Data Science,Computer Science and Information Technology,14.3,,,,,,Areas of Study & Training: Computer Science and Information Technology | Programme: Higher Diploma in Data Science | Minimum Score: 10 | Average Score: 14.3,"{""Areas of Study & Training"": ""Computer Science and Information Technology"", ""Average Score"": ""14.3"", ""Minimum Score"": ""10"", ""Programme"": ""Higher Diploma in Data Science""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma in Information Security,Computer Science and Information Technology,14.3,,,,,,Areas of Study & Training: Computer Science and Information Technology | Programme: Higher Diploma in Information Security | Minimum Score: 10 | Average Score: 14.3,"{""Areas of Study & Training"": ""Computer Science and Information Technology"", ""Average Score"": ""14.3"", ""Minimum Score"": ""10"", ""Programme"": ""Higher Diploma in Information Security""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma in Information Technology,Computer Science and Information Technology,14.3,,,,,,Areas of Study & Training: Computer Science and Information Technology | Programme: Higher Diploma in Information Technology | Minimum Score: 10 | Average Score: 14.3,"{""Areas of Study & Training"": ""Computer Science and Information Technology"", ""Average Score"": ""14.3"", ""Minimum Score"": ""10"", ""Programme"": ""Higher Diploma in Information Technology""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Associate of Engineering,Engineering and Technology,15.2,,,,,,Areas of Study & Training: Engineering and Technology | Programme: Associate of Engineering | Minimum Score: 10 | Average Score: 15.2,"{""Areas of Study & Training"": ""Engineering and Technology"", ""Average Score"": ""15.2"", ""Minimum Score"": ""10"", ""Programme"": ""Associate of Engineering""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma in Engineering,Engineering and Technology,15.2,,,,,,Areas of Study & Training: Engineering and Technology | Programme: Higher Diploma in Engineering | Minimum Score: 10 | Average Score: 15.2,"{""Areas of Study & Training"": ""Engineering and Technology"", ""Average Score"": ""15.2"", ""Minimum Score"": ""10"", ""Programme"": ""Higher Diploma in Engineering""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma in Geotechnical Engineering,Engineering and Technology,15.2,,,,,,Areas of Study & Training: Engineering and Technology | Programme: Higher Diploma in Geotechnical Engineering | Minimum Score: 10 | Average Score: 15.2,"{""Areas of Study & Training"": ""Engineering and Technology"", ""Average Score"": ""15.2"", ""Minimum Score"": ""10"", ""Programme"": ""Higher Diploma in Geotechnical Engineering""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Associate of Arts in Languages and Humanities,Humanities,14.8,,,,,,Areas of Study & Training: Humanities | Programme: Associate of Arts in Languages and Humanities | Minimum Score: 10 | Average Score: 14.8,"{""Areas of Study & Training"": ""Humanities"", ""Average Score"": ""14.8"", ""Minimum Score"": ""10"", ""Programme"": ""Associate of Arts in Languages and Humanities""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,"Associate of Arts in Media, Cultural and Creative Studies",Humanities,14.8,,,,,,"Areas of Study & Training: Humanities | Programme: Associate of Arts in Media, Cultural and Creative Studies | Minimum Score: 10 | Average Score: 14.8","{""Areas of Study & Training"": ""Humanities"", ""Average Score"": ""14.8"", ""Minimum Score"": ""10"", ""Programme"": ""Associate of Arts in Media, Cultural and Creative Studies""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Associate of Geography,Humanities,14.8,,,,,,Areas of Study & Training: Humanities | Programme: Associate of Geography | Minimum Score: 10 | Average Score: 14.8,"{""Areas of Study & Training"": ""Humanities"", ""Average Score"": ""14.8"", ""Minimum Score"": ""10"", ""Programme"": ""Associate of Geography""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Associate of Arts in English Language and Literature,Languages and Related Studies,14.6,,,,,,Areas of Study & Training: Languages and Related Studies | Programme: Associate of Arts in English Language and Literature | Minimum Score: 11 | Average Score: 14.6,"{""Areas of Study & Training"": ""Languages and Related Studies"", ""Average Score"": ""14.6"", ""Minimum Score"": ""11"", ""Programme"": ""Associate of Arts in English Language and Literature""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma in Chinese for Professional Communication,Languages and Related Studies,14.6,,,,,,Areas of Study & Training: Languages and Related Studies | Programme: Higher Diploma in Chinese for Professional Communication | Minimum Score: 11 | Average Score: 14.6,"{""Areas of Study & Training"": ""Languages and Related Studies"", ""Average Score"": ""14.6"", ""Minimum Score"": ""11"", ""Programme"": ""Higher Diploma in Chinese for Professional Communication""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Associate of Arts in Legal Studies,Law,14.9,,,,,,Areas of Study & Training: Law | Programme: Associate of Arts in Legal Studies | Minimum Score: 10 | Average Score: 14.9,"{""Areas of Study & Training"": ""Law"", ""Average Score"": ""14.9"", ""Minimum Score"": ""10"", ""Programme"": ""Associate of Arts in Legal Studies""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
2025/26,The University of Hong Kong - HKU SPACE Community College,HU/02,Higher Diploma for Legal Executives,Law,14.9,,,,,,Areas of Study & Training: Law | Programme: Higher Diploma for Legal Executives | Minimum Score: 10 | Average Score: 14.9,"{""Areas of Study & Training"": ""Law"", ""Average Score"": ""14.9"", ""Minimum Score"": ""10"", ""Programme"": ""Higher Diploma for Legal Executives""}",data/raw/cspe/details/2025_26/hu-02-the-university-of-hong-kong-hku-space-community-college.html,https://feddcs.cspe.edu.hk/ShareFile/pdf/en/admission_score/202526/IF_adm_score_2025_HU02.pdf,official_html_extracted_needs_review
